geom_x_y;M2;N_AR
48.8737926487,2.28596732482;453.8227556;16
48.8737720221,2.28452692117;66.8607439;16
48.8441543155,2.26567635411;39.7338494;16
48.8436985933,2.26558330147;19.1422528;16
48.8736097322,2.28515083422;3.7974074;16
48.8735478192,2.28510517624;4.0052813;16
48.8742487886,2.28796710005;35.4332851;16
48.8741047473,2.28695558024;11.4841525;16
48.8441095814,2.26600506535;9.915973900000001;16
48.8440623767,2.26533068286;322.4549587;16
48.8435960449,2.26953086857;418.2561202;16
48.8466704345,2.2715989181;1.9134036;16
48.8434181333,2.2705458719;5.9180323;16
48.8434907364,2.27061554776;3.1412266;16
48.8441515653,2.27137791366;12.9500108;16
48.8453587597,2.27070711795;179.9694662;16
48.8452706327,2.27097832793;8.8166214;16
48.8366725587,2.2614934736;796.5465628;16
48.838070994,2.25294785592;18.1147949;16
48.8369854214,2.25787442508;4.2600018;16
48.8376369193,2.26415763784;58.5143683;16
48.8387655655,2.26438768694;228.1718441;16
48.8394260086,2.25276232989;5176.1582055;16
48.8379189405,2.26503005445;211.9007601;16
48.8388034668,2.26567576746;28.7344712;16
48.8450149107,2.25311685662;142.2959243;16
48.8452756907,2.2543068391;23.6042151;16
48.8453180769,2.25426164886;4.8516113;16
48.8388001719,2.25576409043;97.2300629;16
48.8397986085,2.25511315035;2.0699997;16
48.8389765497,2.25769932142;1.9499996;16
48.8385087531,2.2586115908;30.9718093;16
48.8384161134,2.25772300193;205.4269284;16
48.8396370195,2.25688579405;23.7650628;16
48.8398706369,2.25940938094;2.1254799;16
48.8388667171,2.25720685173;392.8431109;16
48.838271421,2.25925435188;19.2447234;16
48.8397376646,2.2580385759;119.1772998;16
48.8402015225,2.25993190917;5.7374244;16
48.8396785691,2.26006179496;252.1010664;16
48.8392198359,2.26055782678;18.464677299999998;16
48.839252912,2.26072020189;345.0558575;16
48.8429586943,2.25682881538;6.6547442;16
48.8429700796,2.25856304299;9.6929449;16
48.8430143672,2.25937752862;14.6483304;16
48.8438004559,2.25844771421;82.2443851;16
48.8440085407,2.25865800257;75.9969085;16
48.844425158,2.25600218244;34.678958;16
48.8445090494,2.25837643139;154.7910904;16
48.8445685125,2.25786627892;103.7006146;16
48.8436017909,2.2579501775;21.0958649;16
48.8435499747,2.25688544314;1.7000004;16
48.8447360549,2.25598518832;362.0915155;16
48.8450454491,2.25819809915;172.3409938;16
48.846908207,2.25855923478;0.1250012;16
48.8362545221,2.26022454068;1.7969617;16
48.8343861303,2.26049151765;1286.6663634;16
48.8596591133,2.35046652857;66.1051331;4
48.8601319395,2.35334237956;60.1760056;4
48.8600978741,2.35341172022;103.3816152;4
48.8593148218,2.35374529843;133.4731973;4
48.8599222899,2.35352020925;21.8004312;4
48.8598363435,2.35534035494;4.2607046;4
48.859561454,2.35587365199;73.5600645;4
48.8595676595,2.3557291167;20.2133975;4
48.8595428343,2.35577778649;11.4050143;4
48.8599495658,2.35097585171;47.2115524;4
48.8599076988,2.35121100247;32.3245861;4
48.8599303139,2.35116613997;43.1735014;4
48.8603387684,2.3544634232;2.7970307;4
48.860421391,2.35462473206;90.4101307;4
48.860143163,2.35510657362;6.1144404;4
48.8600877963,2.35478764435;68.2088882;4
48.8602100769,2.35487858421;89.247336;4
48.8602112008,2.35501150552;20.7371183;4
48.8604101592,2.35062775549;71.7521406;4
48.8606149115,2.35087029565;1.770332;4
48.8607655637,2.35071683749;143.9793005;4
48.8606221046,2.35003178145;145.5203647;4
48.8607777821,2.3502032923;3.4624063;4
48.8606784427,2.35425730053;25.2935358;4
48.8608851002,2.3542689002;8.0201423;4
48.8606748678,2.35379929043;25.2159253;4
48.860774195,2.35398185906;61.3587822;4
48.860419346,2.35521115468;2.1012935;4
48.8604214857,2.35506271765;43.8640287;4
48.8604654058,2.35510757828;37.8335602;4
48.8605498407,2.3547578031;0.8817830999999999;4
48.8610634283,2.3500603833;153.1271265;4
48.8615051655,2.35083278464;117.8377379;4
48.8613538519,2.35123415079;39.9467561;4
48.8445937861,2.34878055768;0.8078820999999999;5
48.8453715586,2.34599255686;6.7371239;5
48.8446278264,2.34895928024;5.4797003;5
48.8463729256,2.34291968027;6.3946407;5
48.8463506729,2.34405745881;2.9698965;5
48.8462528147,2.34421439355;79.8432096;5
48.8460745054,2.34897321825;26.9570785;5
48.8464782271,2.34363212771;3.399062;5
48.8461788324,2.34321144505;198.9509773;5
48.8472909092,2.34231094169;1.6524575000000001;5
48.8466247888,2.34231862572;1.0953267;5
48.8466355869,2.34776127124;35.5754658;5
48.8467388458,2.34826057611;53.9831114;5
48.8470801113,2.34777059922;11.795656;5
48.8472443378,2.34327068778;12.622679;5
48.846734079,2.34887691122;0.7846804;5
48.847123498,2.34835736173;4.6806315;5
48.8474748686,2.34511341409;105.4348514;5
48.8472777512,2.34255957354;9.351252;5
48.8472196304,2.34278981079;107.590599;5
48.8471442532,2.34845863876;65.8019997;5
48.8481802736,2.34678424937;112.3081005;5
48.8480995602,2.34690605046;68.4725375;5
48.8482650768,2.34634705585;10.2875162;5
48.8481900291,2.34642160365;3.7191742;5
48.8479933638,2.34424669385;334.6021349;5
48.8479159415,2.34343656613;59.8870808;5
48.8479425812,2.34715897441;94.1149776;5
48.8477116123,2.34829525197;14.8836131;5
48.8477620019,2.34716473707;18.8175601;5
48.8483613475,2.34229618728;2.3473248;5
48.8483083478,2.34211502235;141.952091;5
48.8484148687,2.34194416444;2.2848898;5
48.8484206733,2.34377694578;6.532469;5
48.8485790258,2.34367354958;63.7657858;5
48.8483469899,2.34455564667;1116.3723271;5
48.8485136642,2.34649030076;53.8631602;5
48.8483948634,2.34625468738;36.8477945;5
48.8487303327,2.34698327798;91.8970297;5
48.8482962987,2.34823172964;12.3890038;5
48.8487929253,2.34701717381;15.4251182;5
48.8485057604,2.3474334733;97.1843505;5
48.8485415592,2.34782189056;98.7092469;5
48.8488101166,2.34829440831;149.1666498;5
48.8492729509,2.3427214243;47.2377495;5
48.8491590827,2.34235006156;12.1411377;5
48.8490689547,2.34230222013;9.0105025;5
48.8494934445,2.34303875079;47.1211126;5
48.8484599187,2.34768933441;7.6192436;5
48.8494084485,2.34827460118;821.4722779;5
48.839939453,2.34963103294;111.3978568;5
48.8400187159,2.34942133593;86.975934;5
48.8402580085,2.34966992874;29.0904521;5
48.8401500032,2.34967790822;59.8920935;5
48.8403738611,2.34963450726;80.4849118;5
48.8403825414,2.34948450924;59.3858205;5
48.8408516473,2.33775838802;8.1764609;5
48.8410829922,2.33832805324;5.7603514;5
48.8409844806,2.33985112126;316.3038768;5
48.8410307993,2.33935760971;141.0119402;5
48.8413575992,2.3427336279;184.0308159;5
48.8410825219,2.34355210103;3.6658423;5
48.8420514766,2.34353651665;360.2117445;5
48.8420747948,2.34576166305;18.5150926;5
48.8411705896,2.3456089419;2.7088976000000002;5
48.8411268651,2.34829137856;290.4151043;5
48.840728052,2.34860786415;43.121986;5
48.8411585161,2.34875203233;16.2620325;5
48.8415852024,2.33868976868;97.4981152;5
48.8416365638,2.33985609717;355.0905595;5
48.8423333365,2.34053941881;6.2812481;5
48.8418522448,2.34148016423;8.9239365;5
48.8418204419,2.34224944012;22.3991013;5
48.8410803983,2.3419763831;1.1082487;5
48.8414658502,2.34264233351;143.9785949;5
48.8413444227,2.34175371173;10.4127544;5
48.8419198615,2.34926103393;210.2602335;5
48.8422941338,2.34921903996;13.6817743;5
48.8421302093,2.34955632174;7.7612355;5
48.8494774547,2.34627156307;45.1092822;5
48.8501097608,2.34728837549;133.817996;5
48.8493881843,2.34738024793;6.9935729;5
48.849435298,2.34247805405;367.0555979;5
48.8500633811,2.34713964374;28.2286861;5
48.8497776563,2.34845728119;115.1809016;5
48.850667774,2.34523805447;153.6419214;5
48.8506695206,2.34502006088;3.7555872;5
48.8499026383,2.34529231534;240.0834871;5
48.849898195,2.34271203833;150.1488099;5
48.8499312661,2.34317162865;239.4367414;5
48.8507421294,2.3468095932;1.4289046;5
48.8498815405,2.34637796962;106.5920116;5
48.8508803338,2.34768464494;79.1071211;5
48.8514673392,2.34447783556;0.6611794999999999;5
48.8511773858,2.34509856844;1.1174069;5
48.8507073228,2.34866971781;226.6257411;5
48.8511296659,2.34834718788;4.3720244;5
48.8512554198,2.34737630785;42.6906813;5
48.8515375952,2.34688223012;9.2102316;5
48.8509652073,2.34739915769;4.7026883;5
48.8511530282,2.3490835377;85.8099498;5
48.852242369,2.34549076268;56.4898598;5
48.8523075149,2.34612103549;139.25974;5
48.8516323492,2.3441494612;132.6739317;5
48.8524488988,2.34598012335;13.2153734;5
48.8519987871,2.34442981129;98.9368226;5
48.8516276132,2.34638285583;34.4946715;5
48.8518659296,2.34638100148;8.8549341;5
48.8515698317,2.34669509293;6.9961137;5
48.8517367651,2.34666800092;60.6738205;5
48.8419629473,2.33941949298;198.6209569;5
48.8420600037,2.3389634448;274.4254748;5
48.8428617293,2.33908062738;124.7713283;5
48.8418019532,2.33809317595;217.3802729;5
48.8419619152,2.33848435586;59.2933358;5
48.842906583,2.34036915925;258.5259536;5
48.8427225705,2.33980556456;31.1165783;5
48.8431193957,2.34089247454;1592.7244948;5
48.8430507842,2.34127380799;43.8920292;5
48.8423159583,2.34144645026;8.3791103;5
48.8419770515,2.34179084273;8.7626235;5
48.842282284,2.34142252439;0.6985676;5
48.8419812572,2.34179388568;21.3326022;5
48.8421005926,2.34146796341;1.3278529;5
48.8422517909,2.34168866191;128.438119;5
48.8428202091,2.34169354471;43.140323;5
48.842495312,2.34221137891;17.695178;5
48.8423370724,2.34193454784;295.1998444;5
48.8626188094,2.36490862088;18.6949604;3
48.8629185985,2.36433259575;1.0999765;3
48.8624752146,2.3658020133;76.8644405;3
48.8625813756,2.36647582631;55.3444276;3
48.8633234324,2.35916586477;3.4676869;3
48.8633134025,2.35881422764;7.5604138;3
48.8630451363,2.35983569466;165.8179752;3
48.8629698752,2.36004214334;177.9524878;3
48.8634884448,2.3600035187;149.6426092;3
48.8637117113,2.36075073216;263.8379613;3
48.8634063582,2.36120529082;19.2606896;3
48.8631431838,2.36173641965;84.6391287;3
48.863138233,2.36164098359;6.9179017;3
48.8633234873,2.36269612216;32.4753858;3
48.8630878732,2.36396525569;1.5019525;3
48.8632710215,2.36397626183;18.7386007;3
48.8634509518,2.36298408537;118.8108544;3
48.8634994779,2.36344894983;4.5405308;3
48.8578796449,2.36663449931;17.5392423;3
48.8636238769,2.36509578585;21.2725999;3
48.8630936403,2.36524526175;133.9704986;3
48.8633916771,2.36513596262;68.2426298;3
48.8630213066,2.36482613852;104.4620138;3
48.8580589064,2.36673333069;34.4514752;3
48.8582668579,2.36705002728;87.6096711;3
48.8582558345,2.36676772028;325.5389378;3
48.8587156728,2.35896932935;99.9806738;3
48.8584904189,2.35982801723;10.4808174;3
48.8583563132,2.35976092023;4.2207661;3
48.8589300385,2.36034971349;133.1826988;3
48.8591577609,2.36093550294;183.9707421;3
48.8585414149,2.36012885265;111.9954632;3
48.8588565862,2.36384942403;2.3305365;3
48.8588830133,2.36360646051;28.2959274;3
48.8587229843,2.36467839892;120.1212597;3
48.8586404049,2.36507752737;15.3663833;3
48.8586817344,2.36516709398;13.310503;3
48.8583034132,2.36413498176;59.0412418;3
48.8588161543,2.36432133795;158.6550446;3
48.8588329337,2.36603566372;132.5367202;3
48.8587419773,2.36707786442;72.1171075;3
48.8589175721,2.3668710152;116.3589745;3
48.8594236634,2.35856420755;29.6272672;3
48.8591092308,2.35900296803;433.115263;3
48.8592917018,2.36068951542;111.7574319;3
48.8593711646,2.36008913674;49.2262299;3
48.8593857134,2.36046605451;148.9809135;3
48.8590566743,2.36182278561;214.1912921;3
48.859368691,2.36240691011;1.9194113;3
48.8589633514,2.36326064204;134.4168293;3
48.8592054632,2.36435304143;107.0185736;3
48.8595339477,2.36384799577;98.7077201;3
48.858937709,2.36469584971;5.4478639;3
48.8592629209,2.36574984728;175.8363097;3
48.8591724345,2.3657553153;116.3077707;3
48.8595856371,2.36717351145;326.6563461;3
48.8590803876,2.36690161459;32.0061266;3
48.8605867247,2.36006833279;35.6985179;3
48.86027323,2.35997368514;0.2062336;3
48.8601617329,2.36017342451;8.3271035;3
48.8598979973,2.36129316005;0.8993051999999999;3
48.8598616064,2.36254710131;117.9994452;3
48.8599649694,2.362865921;12.1028326;3
48.8600143593,2.3627138042;7.3761853;3
48.859847109,2.36364004782;14.4164599;3
48.8599451512,2.36364127091;133.0475648;3
48.8597854123,2.36427748038;4.2873268;3
48.85988122,2.36429680968;16.2239137;3
48.859899275,2.36395762751;21.8381261;3
48.8598289758,2.36485952165;75.3584441;3
48.8598223221,2.3651997143;150.3816187;3
48.8602822463,2.36610237084;27.5029815;3
48.8604573863,2.36656593787;70.9573343;3
48.8607156678,2.35769656367;15.8022647;3
48.8603997965,2.3603802158;8.1145935;3
48.8605544931,2.36066349994;9.6866474;3
48.8603665411,2.36234824246;5.4076117;3
48.8602918466,2.36289768758;9.440468;3
48.86011544,2.36329510061;24.7591047;3
48.8603349834,2.36306842029;38.3088992;3
48.860191883,2.36303399605;26.8559139;3
48.860318602,2.36294750037;14.6280682;3
48.8607094553,2.36413278704;62.9777487;3
48.8607474018,2.36421890841;59.5649923;3
48.8609282207,2.36424562263;22.9288955;3
48.8605519805,2.364067797;136.4302081;3
48.8602366264,2.36387711322;79.6799716;3
48.8601553816,2.36430721938;14.8851003;3
48.8603122668,2.36423255762;83.3852396;3
48.8599363026,2.36394239836;6.6231037;3
48.8598870451,2.3658422156;10.6081072;3
48.8604212583,2.36491509953;10.4978803;3
48.8603452638,2.36522169609;16.8571633;3
48.8602819927,2.36518462176;1.9843168;3
48.8599799794,2.36715771602;75.5739051;3
48.8601959506,2.36691517072;220.2721152;3
48.8602930433,2.36707182322;390.7679037;3
48.8609431432,2.3601209539;134.1454677;3
48.8611412,2.36002019142;119.2602875;3
48.8605102731,2.36219709579;6.1281142;3
48.8606882879,2.36192590011;49.0376141;3
48.8610524215,2.36205010684;17.2881744;3
48.8607418872,2.36129067251;96.3472662;3
48.8609517703,2.36130026208;131.9909595;3
48.8611231684,2.36246672623;50.8880246;3
48.8615461605,2.3623730241;106.5403193;3
48.8613817944,2.36276870883;33.5224149;3
48.8610821337,2.36485146665;9.2848994;3
48.8610262529,2.36611842729;84.9250138;3
48.8610400805,2.36590863821;203.4801407;3
48.8608300137,2.36652955081;101.9831951;3
48.8607016258,2.36693628188;16.5217832;3
48.8604660042,2.36645753363;1.7110265999999998;3
48.8613636558,2.35848975818;29.8444022;3
48.8613330322,2.3584550964;16.5746941;3
48.8616378508,2.35877414974;12.7045819;3
48.8614609828,2.3600046972;9.6433386;3
48.8615049649,2.35989266947;39.6151531;3
48.861280903,2.36017917504;247.4652063;3
48.8619423306,2.36053279164;12.5137409;3
48.8650343642,2.36480824735;165.1176084;3
48.8648505483,2.36509483267;18.9712553;3
48.8652608028,2.36096331899;228.4667066;3
48.8653415045,2.36079766274;8.0761631;3
48.865238579,2.36059284864;348.5637355;3
48.8657096899,2.3621637634;11.5682271;3
48.8656905414,2.36201712923;107.9313997;3
48.865602103,2.36476119089;28.3283669;3
48.8654534567,2.36427503611;127.3819963;3
48.8657527198,2.36477483619;4.6437395;3
48.8657503934,2.36225550912;1.1922806;3
48.8655482281,2.36238483198;6.3472992999999995;3
48.8655317755,2.36242080739;42.5920175;3
48.8658527049,2.36256217194;5.4110977;3
48.866215052,2.3634603346;172.8984855;3
48.8661855685,2.36323067686;86.355895;3
48.8661784064,2.36381248316;133.1532977;3
48.865821757,2.36432624895;91.8763152;3
48.8661548707,2.36168173727;6.3806759;3
48.8663283987,2.36259025479;7.4893699;3
48.8662291615,2.36204565225;41.9303783;3
48.8666535128,2.36230655295;35.2646528;3
48.8666037404,2.36298482594;46.3683504;3
48.8664850829,2.36382521868;40.6216385;3
48.8642334056,2.35652544557;43.2434528;3
48.8641499709,2.35649545155;25.9248675;3
48.8638247097,2.35778724675;6.7977713;3
48.8639702362,2.35756015787;13.7277878;3
48.8638768816,2.35804569273;67.2940869;3
48.8636719264,2.3583253802;115.6748184;3
48.8635927377,2.35816032468;0.10914929999999999;3
48.863769877,2.35847252239;28.3360421;3
48.8638326129,2.3583725021;7.7106642;3
48.8643970602,2.35604215602;41.9063613;3
48.8645381916,2.35585954944;6.0387174;3
48.8643081806,2.35623957441;1.8887728;3
48.8642905506,2.35674866896;93.6433319;3
48.8644669613,2.35670223742;34.2676326;3
48.8644508193,2.35642178563;11.3271693;3
48.8645193201,2.35657488419;28.3599303;3
48.8645254831,2.35653798891;38.0222195;3
48.8647495637,2.3566619464;19.7876098;3
48.8646046222,2.35779255964;71.0469613;3
48.8646035473,2.35774764831;21.5649051;3
48.8647051905,2.35819055097;65.636419;3
48.8642405363,2.35792819287;47.9438814;3
48.8641681468,2.35807608004;6.1010251;3
48.8674337882,2.36058329022;92.0332042;3
48.8729638026,2.34403298769;458.3890166;9
48.8736455221,2.34319582443;44.0284868;9
48.8734334306,2.34254477186;65.1097251;9
48.8733879628,2.3432025539;0.6580541;9
48.8736322641,2.34194677579;113.0828427;9
48.8732542968,2.34244783362;11.3374136;9
48.8734166243,2.34180447488;132.425053;9
48.8735322172,2.34171974746;190.7882609;9
48.8734879175,2.34122428935;4.4647171;9
48.8734725656,2.34353432079;7.3183522;9
48.873722304,2.34350147597;1.2262973;9
48.8736459923,2.34610849356;73.1275835;9
48.8736733989,2.3451084574;30.894848;9
48.873213021,2.34534007798;4.0283801;9
48.8734137396,2.34425751084;6.864883;9
48.8735922174,2.34435816215;4.2148479;9
48.8733810554,2.34453155458;0.6951132999999999;9
48.8731726376,2.34669459538;135.5582134;9
48.8739423115,2.3405516845;192.0786503;9
48.8738210269,2.33876293903;10.9280819;9
48.873845284,2.34144196828;64.6351628;9
48.8739464082,2.34121261403;137.4324235;9
48.8564242475,2.33190855786;1.5005234;6
48.8565757,2.33245257624;79.3951246;6
48.8561989022,2.33304298565;259.9200414;6
48.8562693649,2.33354852272;12.8382957;6
48.8565057119,2.33375498871;15.8407775;6
48.8563432996,2.33475742951;420.0052866;6
48.8559253664,2.33588348448;2.6741222000000002;6
48.8565826184,2.33619081438;48.1322124;6
48.8565835564,2.33589685116;11.2730086;6
48.8560132896,2.33642056117;2.2075533;6
